17/07/2015	0,6655
24/07/2015	0,6781
31/07/2015	0,6606
07/08/2015	0,7169
14/08/2015	0,7218
21/08/2015	0,6128
28/08/2015	0,7156
04/09/2015	0,7067
11/09/2015	0,7053
18/09/2015	0,6777
25/09/2015	0,6918
02/10/2015	0,5794
09/10/2015	0,637
16/10/2015	0,6088
23/10/2015	0,6413
30/10/2015	0,724
06/11/2015	0,8859
13/11/2015	0,8347
20/11/2015	0,9172
27/11/2015	0,9185
04/12/2015	0,9388
11/12/2015	0,875
18/12/2015	0,9522
25/12/2015	0,9983
01/01/2016	1,0477
08/01/2016	0,9318
15/01/2016	0,85
22/01/2016	0,8691
29/01/2016	0,7737
05/02/2016	0,7221
12/02/2016	0,7137
19/02/2016	0,7418
26/02/2016	0,7934
04/03/2016	0,8616
11/03/2016	0,9554
18/03/2016	0,8353
25/03/2016	0,8689
01/04/2016	0,7224
08/04/2016	0,695
15/04/2016	0,7335
22/04/2016	0,8178
29/04/2016	0,7816
06/05/2016	0,734
13/05/2016	0,7459
20/05/2016	0,8763
27/05/2016	0,9086
03/06/2016	0,7716
10/06/2016	0,7265
17/06/2016	0,6927
24/06/2016	0,627
01/07/2016	0,5893
08/07/2016	0,605
15/07/2016	0,6674
22/07/2016	0,7025
29/07/2016	0,6554
05/08/2016	0,7221
12/08/2016	0,7057
19/08/2016	0,7459
26/08/2016	0,8428
02/09/2016	0,7858
09/09/2016	0,7821
16/09/2016	0,7621
23/09/2016	0,754
30/09/2016	0,7619
07/10/2016	0,8301
14/10/2016	0,8348
21/10/2016	0,8234
28/10/2016	0,8526
04/11/2016	0,7838
11/11/2016	0,9151
18/11/2016	1,0678
25/11/2016	1,1168
02/12/2016	1,0957
09/12/2016	1,1329
16/12/2016	1,2524
23/12/2016	1,2016
30/12/2016	1,1883
06/01/2017	1,2098
13/01/2017	1,1931
20/01/2017	1,1885
27/01/2017	1,2182
03/02/2017	1,1969
10/02/2017	1,1895
17/02/2017	1,1882
24/02/2017	1,1428
03/03/2017	1,3051
10/03/2017	1,3534
17/03/2017	1,3146
24/03/2017	1,2566
31/03/2017	1,254
07/04/2017	1,2862
14/04/2017	1,2053
21/04/2017	1,1802
28/04/2017	1,2619
05/05/2017	1,3102
12/05/2017	1,2904
19/05/2017	1,2703
26/05/2017	1,2937
02/06/2017	1,2879
09/06/2017	1,3347
16/06/2017	1,3151
23/06/2017	1,3404
30/06/2017	1,3817
07/07/2017	1,399
14/07/2017	1,3556
21/07/2017	1,3402
28/07/2017	1,3472
04/08/2017	1,3509
11/08/2017	1,294
18/08/2017	1,3054
25/08/2017	1,3315
01/09/2017	1,342
08/09/2017	1,262
15/09/2017	1,3803
22/09/2017	1,431
29/09/2017	1,4827
06/10/2017	1,504
13/10/2017	1,4929
20/10/2017	1,5763
27/10/2017	1,5875
03/11/2017	1,6145
10/11/2017	1,6541
17/11/2017	1,7213
24/11/2017	1,7443
01/12/2017	1,772
08/12/2017	1,7945
15/12/2017	1,8358
22/12/2017	1,8906
29/12/2017	1,883
05/01/2018	1,9599
12/01/2018	1,9976
19/01/2018	2,0647
26/01/2018	2,1163
02/02/2018	2,1413
09/02/2018	2,0732
16/02/2018	2,1895
